index,namem,namef,namen,symbol,Difficulty Lvl,Move Rate,Armor Class,Magic Resist,Alignment,generation flags,Attack 1,Attack 2,Attack 3,Attack 4,Attack 5,Attack 6,Weight,Nutrition,Sound,Size,Resistance,Resist Conveyed,Flags 1,Flags 2,Flags 3,color,Comment,c2,c3,diff,diff2,exp,conveyed_prob
,,,king cobra,S_SNAKE,9,15,2,0,0,G_GENO|G_NOHELL|0,"ATTK(AT_BITE,AD_DRST,3,4)","ATTK(AT_BITE,AD_DRST,3,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,200,120,MS_HISS,MZ_MEDIUM,MR_POISON,MR_POISON,M1_SWIM|M1_CONCEAL|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_ANIMAL|M1_SLITHY|M1_OVIPAROUS|M1_POIS|M1_CARNIVORE,M2_HOSTILE,,7,-,POISON=100|-,-,12,12,176,MR_POISON=60
,,,weresnake,S_SNAKE,9,12,2,20,-7,G_NOCORPSE|G_NOGEN|0,"ATTK(AT_BITE,AD_WERE,3,6)","ATTK(AT_BITE,AD_DRST,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,300,120,MS_HISS,MZ_MEDIUM,MR_POISON,,M1_SWIM|M1_NOHANDS|M1_NOLIMBS|M1_SLITHY|M1_REGEN|M1_POIS|M1_CARNIVORE,M2_NOPOLY|M2_WERE|M2_LORD|M2_HOSTILE,,3,-,LYCANTROPY=100|POISON=100|-,-,12,12,164,
,,,asphynx,S_SNAKE,8,15,3,0,0,G_GENO|G_NOHELL|1,"ATTK(AT_BITE,AD_STON,1,6)","ATTK(AT_NONE,AD_STON,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,100,80,MS_HISS,MZ_SMALL,MR_POISON|MR_STONE,MR_POISON,M1_SWIM|M1_CONCEAL|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_ANIMAL|M1_SLITHY|M1_OVIPAROUS|M1_POIS|M1_CARNIVORE,M2_HOSTILE,,0,-,PETRIFY=100|POISON=100|-,-,11,11,168,MR_POISON=53
,,,troll,S_TROLL,7,12,4,0,-3,G_GENO|G_NOHELL|2,"ATTK(AT_WEAP,AD_PHYS,4,2)","ATTK(AT_CLAW,AD_PHYS,4,2)","ATTK(AT_BITE,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,800,350,MS_GRUNT,MZ_LARGE,MR_HITASONE,,M1_HUMANOID|M1_REGEN|M1_CARNIVORE,M2_HOSTILE|M2_STALK|M2_STRONG,M3_INFRAVISION|M3_INFRAVISIBLE|M3_TRAITOR,3,-,-,-,9,9,55,
,,,ice troll,S_TROLL,9,10,2,20,-3,G_GENO|G_NOHELL|1,"ATTK(AT_WEAP,AD_PHYS,2,6)","ATTK(AT_CLAW,AD_COLD,2,6)","ATTK(AT_BITE,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1000,300,MS_GRUNT,MZ_LARGE,MR_COLD|MR_HITASONE,MR_COLD,M1_HUMANOID|M1_REGEN|M1_CARNIVORE,M2_HOSTILE|M2_STALK|M2_STRONG,M3_INFRAVISION|M3_INFRAVISIBLE|M3_TRAITOR,15,-,-,-,12,12,160,MR_COLD=60
,,,rock troll,S_TROLL,9,12,0,0,-3,G_GENO|G_NOHELL|1,"ATTK(AT_WEAP,AD_PHYS,3,6)","ATTK(AT_CLAW,AD_PHYS,2,8)","ATTK(AT_BITE,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1200,300,MS_GRUNT,MZ_LARGE,MR_HITASTWO,,M1_HUMANOID|M1_REGEN|M1_CARNIVORE,M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE|M3_TRAITOR,6,-,-,-,12,12,144,
,,,two-headed troll,S_TROLL,10,12,8,0,-3,G_GENO|G_NOHELL|1,"ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_BITE,AD_PHYS,1,10)","ATTK(AT_BITE,AD_PHYS,1,10)",NO_ATTK,NO_ATTK,1200,300,MS_GRUNT,MZ_LARGE,MR_HITASTWO,,M1_HUMANOID|M1_REGEN|M1_CARNIVORE,M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE|M3_TRAITOR,2,-,-,-,12,12,151,
,,,water troll,S_TROLL,11,14,4,40,-3,G_GENO|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,8)","ATTK(AT_CLAW,AD_PHYS,2,8)","ATTK(AT_BITE,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1200,350,MS_GRUNT,MZ_LARGE,MR_HITASTWO,,M1_SWIM|M1_HUMANOID|M1_REGEN|M1_CARNIVORE,M2_HOSTILE|M2_STALK|M2_STRONG,M3_INFRAVISION|M3_INFRAVISIBLE|M3_TRAITOR,4,-,-,-,13,13,180,
,,,Olog-hai,S_TROLL,13,12,-4,0,-7,G_GENO|G_NOHELL|1,"ATTK(AT_WEAP,AD_PHYS,3,6)","ATTK(AT_CLAW,AD_PHYS,2,8)","ATTK(AT_BITE,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1500,400,MS_GRUNT,MZ_LARGE,MR_HITASTWO,,M1_HUMANOID|M1_REGEN|M1_CARNIVORE,M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE|M3_TRAITOR,5,-,-,-,16,16,247,
,,,black troll,S_TROLL,17,12,-4,0,-7,G_GENO|G_HELL|1,"ATTK(AT_WEAP,AD_PHYS,3,6)","ATTK(AT_CLAW,AD_PHYS,3,8)","ATTK(AT_BITE,AD_PHYS,3,6)",NO_ATTK,NO_ATTK,NO_ATTK,1500,400,MS_GRUNT,MZ_LARGE,MR_HITASTHREE,,M1_HUMANOID|M1_REGEN|M1_CARNIVORE,M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,M3_INFRAVISION|M3_INFRAVISIBLE|M3_TRAITOR,0,-,-,-,21,21,384,
,,,umber hulk,S_UMBER,9,6,2,25,0,G_GENO|G_NOHELL|2,"ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_BITE,AD_PHYS,2,5)","ATTK(AT_GAZE,AD_CONF,0,0)",NO_ATTK,NO_ATTK,1200,500,MS_SILENT,MZ_LARGE,MR_HITASONE,,M1_TUNNEL|M1_CARNIVORE,M2_STRONG,M3_INFRAVISIBLE,3,-,-,-,12,12,149,
,,,water hulk,S_UMBER,11,6,2,25,0,G_GENO|G_HELL|1,"ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_BITE,AD_PHYS,2,5)","ATTK(AT_GAZE,AD_CONF,0,0)",NO_ATTK,NO_ATTK,1200,500,MS_SILENT,MZ_LARGE,MR_HITASONE,,M1_SWIM|M1_TUNNEL|M1_CARNIVORE,M2_STRONG,,2,-,-,-,14,14,191,
,,,vampire,S_VAMPIRE,10,12,1,25,-8,G_NOCORPSE|G_GENO|2,"ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_BITE,AD_DRLI,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_VAMPIRE,MZ_MEDIUM,MR_SLEEP|MR_POISON|MR_PLUSTWO,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_POIS|M1_CARNIVORE,M2_NOPOLY|M2_UNDEAD|M2_VAMPIRE|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_INFRAVISIBLE|M3_TRAITOR,1,-,POISON=100|-,-,15,15,277,
,,,vampire lord,S_VAMPIRE,12,14,0,50,-9,G_NOCORPSE|G_GENO|2,"ATTK(AT_CLAW,AD_PHYS,1,8)","ATTK(AT_BITE,AD_DRLI,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_VAMPIRE,MZ_MEDIUM,MR_SLEEP|MR_POISON|MR_PLUSTHREE,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_POIS|M1_CARNIVORE,M2_UNDEAD|M2_VAMPIRE|M2_LORD|M2_MALE|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_INFRAVISIBLE|M3_TRAITOR,4,-,POISON=100|-,-,17,17,339,
,,,fire vampire,S_VAMPIRE,12,24,0,50,-5,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_FIRE,2,4)","ATTK(AT_CLAW,AD_FIRE,2,4)","ATTK(AT_BITE,AD_DRLI,2,4)","ATTK(AT_TUCH,AD_DREN,2,4)","ATTK(AT_MAGC,AD_FIRE,2,12)",NO_ATTK,1450,400,MS_SILENT,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_POISON,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_POIS|M1_CARNIVORE,M2_VAMPIRE|M2_NEUTER|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_INFRAVISIBLE|M3_TRAITOR,1,-,POISON=100|-,-,22,22,450,
,,,star vampire,S_VAMPIRE,18,18,-5,60,-5,G_NOCORPSE|G_GENO|1,"ATTK(AT_TENT,AD_PHYS,2,6)","ATTK(AT_TENT,AD_DRLI,2,6)","ATTK(AT_TENT,AD_PHYS,2,6)","ATTK(AT_TENT,AD_DRLI,2,6)","ATTK(AT_TENT,AD_PHYS,2,6)","ATTK(AT_TENT,AD_DRLI,2,6)",1450,400,MS_SILENT,MZ_LARGE,MR_COLD|MR_SLEEP|MR_POISON,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_POIS|M1_CARNIVORE,M2_VAMPIRE|M2_NEUTER|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_INFRAVISIBLE|M3_TRAITOR,15,-,POISON=100|-,-,28,28,696,
,,,vampire mage,S_VAMPIRE,20,14,-4,50,-9,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_DRLI,2,8)","ATTK(AT_BITE,AD_DRLI,1,8)","ATTK(AT_MAGC,AD_SPEL,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_VAMPIRE,MZ_MEDIUM,MR_SLEEP|MR_POISON|MR_PLUSTHREE,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_POIS|M1_CARNIVORE,M2_UNDEAD|M2_VAMPIRE|M2_LORD|M2_MALE|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_MAGIC,M3_INFRAVISIBLE|M3_TRAITOR,12,-,POISON=100|-,-,28,28,746,
,,,Vlad the Impaler,S_VAMPIRE,14,18,-3,80,-10,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,10)","ATTK(AT_BITE,AD_DRLI,1,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_VAMPIRE,MZ_MEDIUM,MR_SLEEP|MR_POISON|MR_PLUSTHREE,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_POIS|M1_CARNIVORE,M2_NOPOLY|M2_UNDEAD|M2_VAMPIRE|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG,M3_WANTSCAND|M3_WAITFORU|M3_INFRAVISIBLE,5,-,POISON=100|-,-,21,21,423,
,,,barrow wight,S_WRAITH,3,12,5,5,-3,G_NOCORPSE|G_GENO|1,"ATTK(AT_WEAP,AD_DRLI,0,0)","ATTK(AT_MAGC,AD_SPEL,0,0)","ATTK(AT_CLAW,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,1200,0,MS_SPELL,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_HUMANOID,M2_UNDEAD|M2_HOSTILE|M2_STALK|M2_COLLECT,,7,-,-,-,7,7,78,
,,,wight,S_WRAITH,5,12,5,5,-3,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_DRLI,1,4)","ATTK(AT_BITE,AD_PHYS,2,3)","ATTK(AT_CLAW,AD_DRLI,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1200,0,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_HUMANOID,M2_UNDEAD|M2_HOSTILE|M2_STALK|M2_COLLECT,,7,-,-,-,8,8,126,
,,,wraith,S_WRAITH,6,12,4,15,-6,G_GENO|2,"ATTK(AT_TUCH,AD_DRLI,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON|MR_STONE|MR_PLUSONE|MR_HITASTWO,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_UNSOLID,M2_UNDEAD|M2_HOSTILE|M2_STALK,,0,LEVELUP=50|-,-,-,8,8,90,
,,,Nazgul,S_WRAITH,13,12,0,25,-17,G_NOCORPSE|G_GENO|1,"ATTK(AT_WEAP,AD_DRLI,1,4)","ATTK(AT_BREA,AD_SLEE,2,25)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,0,MS_SPELL,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON|MR_PLUSONE|MR_HITASTWO,,M1_BREATHLESS|M1_HUMANOID,M2_NOPOLY|M2_UNDEAD|M2_MALE|M2_HOSTILE|M2_STALK|M2_STRONG|M2_COLLECT,,5,-,-,-,17,17,324,
,,,xorn,S_XORN,8,9,-2,20,0,G_GENO|G_NOHELL|3,"ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_BITE,AD_PHYS,4,6)",NO_ATTK,NO_ATTK,1200,700,MS_ROAR,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_STONE|MR_HITASTWO,MR_FIRE|MR_COLD,M1_WALLWALK|M1_BREATHLESS|M1_THICK_HIDE|M1_METALLIVORE,M2_HOSTILE|M2_STRONG,,3,-,-,-,11,11,91,MR_FIRE=53|MR_COLD=53
,,,monkey,S_YETI,2,12,6,0,0,G_GENO|1,"ATTK(AT_CLAW,AD_SITM,0,0)","ATTK(AT_BITE,AD_PHYS,1,3)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,100,50,MS_GROWL,MZ_SMALL,,,M1_HUMANOID|M1_ANIMAL|M1_CARNIVORE|M1_HERBIVORE,,M3_INFRAVISIBLE,7,-,-,-,4,4,7,
,,,ape,S_YETI,4,12,6,0,0,G_GENO|G_SGROUP|G_NOHELL|2,"ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,3)","ATTK(AT_BITE,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,1100,500,MS_GROWL,MZ_LARGE,,,M1_HUMANOID|M1_ANIMAL|M1_CARNIVORE|M1_HERBIVORE,M2_STRONG,M3_INFRAVISIBLE,3,-,-,-,6,6,17,
,,,owlbear,S_YETI,5,12,5,0,0,G_GENO|G_NOHELL|3,"ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_HUGS,AD_PHYS,2,8)",NO_ATTK,NO_ATTK,NO_ATTK,1700,700,MS_ROAR,MZ_LARGE,MR_HITASONE,,M1_HUMANOID|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE|M2_NASTY|M2_STRONG,M3_INFRAVISIBLE,3,-,-,-,9,9,64,
,,,yeti,S_YETI,5,15,6,0,0,G_GENO|G_NOHELL|2,"ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_BITE,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,1600,700,MS_GROWL,MZ_LARGE,MR_COLD|MR_HITASONE,MR_COLD,M1_HUMANOID|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE|M2_STRONG,M3_INFRAVISIBLE,15,-,-,-,7,7,29,MR_COLD=33
,,,carnivorous ape,S_YETI,6,12,6,0,0,G_GENO|G_NOHELL|1,"ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_HUGS,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,1250,550,MS_GROWL,MZ_LARGE,,,M1_HUMANOID|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE|M2_STRONG,M3_INFRAVISIBLE,0,-,-,-,8,8,40,
,,,sasquatch,S_YETI,7,15,6,0,2,G_GENO|G_NOHELL|1,"ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_CLAW,AD_PHYS,1,6)","ATTK(AT_KICK,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,1550,750,MS_GROWL,MZ_LARGE,MR_HITASONE,,M1_HUMANOID|M1_ANIMAL|M1_SEE_INVIS|M1_CARNIVORE|M1_HERBIVORE,M2_STRONG,M3_INFRAVISIBLE,7,-,-,-,9,9,53,
,,,zruty,S_YETI,9,8,3,0,0,G_GENO|G_NOHELL|2,"ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_CLAW,AD_PHYS,3,4)","ATTK(AT_BITE,AD_PHYS,3,6)",NO_ATTK,NO_ATTK,NO_ATTK,1200,600,MS_SILENT,MZ_LARGE,MR_HITASONE,,M1_HUMANOID|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE|M2_STRONG,M3_INFRAVISIBLE,2,-,-,-,11,11,132,
,,,kobold zombie,S_ZOMBIE,0,6,10,0,-2,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,400,50,MS_SILENT,MZ_SMALL,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID|M1_POIS,M2_UNDEAD|M2_HOSTILE|M2_STALK,M3_INFRAVISION,3,-,POISON=100|-,-,1,1,1,
,,,gnome zombie,S_ZOMBIE,1,6,10,0,-2,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PHYS,1,5)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,650,50,MS_SILENT,MZ_SMALL,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID|M1_POIS,M2_UNDEAD|M2_GNOME|M2_HOSTILE|M2_STALK,M3_INFRAVISION,3,-,POISON=100|GNOME=100|-,-,2,2,2,
,,,orc zombie,S_ZOMBIE,2,6,9,0,-3,G_NOCORPSE|G_GENO|G_SGROUP|1,"ATTK(AT_CLAW,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,850,75,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID|M1_POIS,M2_UNDEAD|M2_ORC|M2_HOSTILE|M2_STALK,M3_INFRAVISION,7,-,POISON=100|-,-,3,3,5,
,,,dwarf zombie,S_ZOMBIE,2,6,9,0,-3,G_NOCORPSE|G_GENO|G_SGROUP|1,"ATTK(AT_CLAW,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,900,150,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID|M1_POIS,M2_UNDEAD|M2_DWARF|M2_HOSTILE|M2_STALK,M3_INFRAVISION,1,-,POISON=100|DWARF=100|-,-,3,3,5,
,,,elf zombie,S_ZOMBIE,3,6,9,0,3,G_NOCORPSE|G_GENO|G_SGROUP|1,"ATTK(AT_CLAW,AD_PHYS,1,7)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,800,175,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID,M2_UNDEAD|M2_ELF|M2_HOSTILE|M2_STALK,M3_INFRAVISION,2,-,ELF=100|-,-,4,4,10,
,,,human zombie,S_ZOMBIE,4,6,8,0,-3,G_NOCORPSE|G_GENO|G_SGROUP|1,"ATTK(AT_CLAW,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,200,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID,M2_UNDEAD|M2_HOSTILE|M2_STALK,M3_INFRAVISION,15,-,-,-,5,5,17,
,,,ghoul,S_ZOMBIE,5,6,10,0,-2,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PLYS,1,6)","ATTK(AT_CLAW,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,400,50,MS_SILENT,MZ_SMALL,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID|M1_POIS|M1_CARNIVORE,M2_UNDEAD|M2_HOSTILE|M2_WANDER,M3_INFRAVISION,0,-,POISON=100|-,-,7,7,31,
,,,ghoul mage,S_ZOMBIE,10,12,4,10,-4,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PLYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_MAGC,AD_SPEL,6,6)",NO_ATTK,NO_ATTK,NO_ATTK,400,50,MS_SILENT,MZ_SMALL,MR_COLD|MR_SLEEP|MR_POISON,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_POIS|M1_CARNIVORE,M2_UNDEAD|M2_HOSTILE|M2_WANDER|M2_COLLECT|M2_MAGIC,M3_INFRAVISION|M3_TRAITOR,0,-,POISON=100|-,-,14,14,191,
,,,ettin zombie,S_ZOMBIE,6,8,6,0,-4,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PHYS,1,10)","ATTK(AT_CLAW,AD_PHYS,1,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1700,250,MS_SILENT,MZ_HUGE,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID,M2_UNDEAD|M2_HOSTILE|M2_STALK|M2_STRONG,M3_INFRAVISION,4,-,-,-,7,7,37,
,,,ghast,S_ZOMBIE,4,6,10,0,-2,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PLYS,1,2)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_BITE,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,400,50,MS_SILENT,MZ_SMALL,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID|M1_POIS|M1_CARNIVORE,M2_UNDEAD|M2_HOSTILE|M2_STALK,,5,-,POISON=100|-,-,6,6,21,
,,,giant zombie,S_ZOMBIE,8,8,6,0,-4,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PHYS,2,8)","ATTK(AT_CLAW,AD_PHYS,2,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,2050,375,MS_SILENT,MZ_HUGE,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID,M2_UNDEAD|M2_GIANT|M2_HOSTILE|M2_STALK|M2_STRONG,M3_INFRAVISION,6,GAIN_ST=25|-,-,-,9,9,65,
,,,skeleton,S_ZOMBIE,12,8,4,0,0,G_NOCORPSE|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,6)","ATTK(AT_TUCH,AD_SLOW,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,300,5,MS_BONES,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON|MR_STONE|MR_PLUSTWO,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID|M1_THICK_HIDE,M2_UNDEAD|M2_HOSTILE|M2_WANDER|M2_NASTY|M2_STRONG|M2_COLLECT,M3_INFRAVISION,15,-,-,-,17,17,299,
,,,ghoul queen,S_ZOMBIE,14,12,0,30,-8,G_NOCORPSE|G_GENO|G_NOGEN|1,"ATTK(AT_CLAW,AD_PLYS,1,3)","ATTK(AT_CLAW,AD_PHYS,1,4)","ATTK(AT_MAGC,AD_SPEL,4,6)","ATTK(AT_MAGC,AD_SPEL,4,6)",NO_ATTK,NO_ATTK,400,50,MS_SILENT,MZ_SMALL,MR_COLD|MR_SLEEP|MR_POISON,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_POIS|M1_CARNIVORE,M2_UNDEAD|M2_FEMALE|M2_HOSTILE|M2_WANDER|M2_COLLECT|M2_MAGIC,M3_INFRAVISION|M3_TRAITOR,0,-,POISON=100|-,-,20,20,344,
,,,gug,S_ZOMBIE,15,18,5,15,-4,G_NOCORPSE|G_GENO|G_LGROUP|1,"ATTK(AT_CLAW,AD_PHYS,2,6)","ATTK(AT_CLAW,AD_PHYS,2,6)","ATTK(AT_BITE,AD_PLYS,3,6)",NO_ATTK,NO_ATTK,NO_ATTK,1800,150,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_THICK_HIDE|M1_POIS|M1_CARNIVORE,M2_UNDEAD|M2_HOSTILE|M2_WANDER|M2_STALK|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISION|M3_TRAITOR,0,-,POISON=100|-,-,18,18,294,
,,,straw golem,S_GOLEM,3,12,10,0,0,G_NOCORPSE|1,"ATTK(AT_CLAW,AD_PHYS,1,2)","ATTK(AT_CLAW,AD_PHYS,1,2)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,400,0,MS_SILENT,MZ_LARGE,MR_SLEEP|MR_POISON|MR_HITASONE,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID,M2_NEUTER|M2_HOSTILE,,11,-,-,-,4,4,10,
,,,paper golem,S_GOLEM,3,12,10,0,0,G_NOCORPSE|1,"ATTK(AT_CLAW,AD_PHYS,1,3)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,400,0,MS_SILENT,MZ_LARGE,MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID,M2_NEUTER|M2_HOSTILE,,15,-,-,-,4,4,10,
,,,wax golem,S_GOLEM,3,12,9,0,0,G_NOCORPSE|1,"ATTK(AT_CLAW,AD_PHYS,1,2)","ATTK(AT_TUCH,AD_FIRE,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,400,0,MS_SILENT,MZ_LARGE,MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_MINDLESS|M1_HUMANOID,M2_NEUTER|M2_HOSTILE,M3_INFRAVISIBLE,7,-,-,-,5,5,19,
